Step,agent_generation,avg_distance_between_agents,avg_knowledge_on_grid,avgcurrentAgentKnowledge,best_knowledge,constant_population,epsilon,error_imbalance,explored_50_step,explored_90_step,explored_percentage,explored_weighted_by_initial_knowledge,generation_params,harvest,harvested_50_step,harvested_90_step,initial_curiosity,mean_age,mean_prestige,number_agents,number_connection,percentage_knowledge_harvested,size,step_limit,steps,total_initial_knowledge,use_distance,weighted_50_step,weighted_90_step
400.0,0,9.426315789473685,0.015437445064030855,0.039663965949684424,0.1103286343472306,0,0.1,5,56,364,0.935,0.9967083626161096,"{'seed': 38, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,98,0.3,435.45,34.518683821995964,20,2,0.6952770485089363,20,400,400,20.264236728467857,0,21,79
400.0,0,6.8,0.014879800926592095,0.06530857067090266,0.11314248261390046,0,0.1,5,47,242,0.9825,0.9999998760495368,"{'seed': 39, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,55,118,0.3,437.2,35.065175076680745,20,2,0.7062845025751199,20,400,400,20.264236728465733,0,33,136
400.0,0,8.689473684210524,0.014133461296078955,0.04149672599376325,0.09751025525703759,0,0.1,5,45,254,0.975,0.9991147292523839,"{'seed': 0, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,95,0.4,436.45,35.79658791458614,20,2,0.7210166563791751,20,400,400,20.264236728466763,0,28,104
400.0,0,8.331578947368422,0.016620785594392905,0.061327463062707546,0.1016073611542802,0,0.1,5,43,194,0.99,0.9954017110595149,"{'seed': 1, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,45,106,0.4,434.65,33.35901010223838,20,2,0.6719188426960206,20,400,400,20.26423672846671,0,28,113
400.0,0,9.773684210526316,0.014734176168518805,0.038190490338517034,0.0729485344663809,0,0.1,5,49,244,0.955,0.9991528082723855,"{'seed': 2, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,86,0.4,436.95,35.20788733959935,20,2,0.7091590200815353,20,400,400,20.264236728468497,0,18,84
400.0,0,9.684210526315791,0.014770843276118219,0.03244944736451066,0.0750937864352671,0,0.1,5,55,325,0.9625,0.9990969727797738,"{'seed': 3, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,87,0.4,437.9,35.171953574152845,20,2,0.7084352403884638,20,400,400,20.26423672846887,0,25,102
400.0,0,7.9789473684210535,0.015892741506444544,0.04096035187024208,0.0782325348728576,0,0.1,5,56,306,0.915,0.9975691197653119,"{'seed': 4, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,87,0.4,435.3,34.072493308427305,20,2,0.6862898569652226,20,400,400,20.264236728466514,0,20,71
400.0,0,9.58421052631579,0.015181695958852943,0.03216312722508304,0.09561002405263909,0,0.1,5,50,365,0.925,0.9943658866659678,"{'seed': 5, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,89,0.4,439.85,34.769317945075,20,2,0.7003253334970413,20,400,400,20.264236728469744,0,17,95
400.0,0,8.857894736842104,0.016228527655664904,0.04086728778902889,0.09219684839056624,0,0.1,5,45,328,0.9325,0.9978422275216784,"{'seed': 6, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,103,0.4,439.35,33.74342288219542,20,2,0.6796617040529085,20,400,400,20.26423672846818,0,15,88
400.0,0,9.221052631578946,0.01627427978221619,0.03713081852226258,0.08554393383715002,0,0.1,5,62,252,0.97,0.9981121171069872,"{'seed': 7, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,97,0.4,435.75,33.69858579816865,20,2,0.678758593273727,20,400,400,20.264236728465537,0,26,123
400.0,0,8.878947368421054,0.010462686902323892,0.030570167395322277,0.08013192847523755,0,0.1,5,41,318,0.9475,0.999032797823105,"{'seed': 8, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,81,0.4,437.05,39.39394682046528,20,2,0.7934748386031969,20,400,400,20.264236728466432,0,19,97
400.0,0,8.98421052631579,0.016838770009954825,0.04234656568098998,0.09485264043323667,0,0.1,5,51,231,0.98,0.9976070887319627,"{'seed': 9, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,95,0.4,434.85,33.14538537499544,20,2,0.6676160028016748,20,400,400,20.264236728469875,0,18,120
400.0,0,9.073684210526315,0.014342933226283508,0.04376986703999773,0.08808069120746703,0,0.1,5,65,285,0.9725,0.999261201839327,"{'seed': 10, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,98,0.4,437.35,35.59130542298972,20,2,0.716881846210695,20,400,400,20.26423672846841,0,16,101
400.0,0,8.836842105263159,0.015499394513129684,0.0341389750564022,0.08330135404773026,0,0.1,5,54,319,0.9375,0.9969713354457342,"{'seed': 11, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,107,0.4,435.95,34.45797336187152,20,2,0.6940542153979478,20,400,400,20.264236728464756,0,28,130
400.0,0,9.626315789473685,0.014552114732982372,0.03708708948186852,0.08583485857370228,0,0.1,5,43,240,0.955,0.9979751721042524,"{'seed': 12, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,54,106,0.4,437.2,35.38630754643025,20,2,0.7127527687724432,20,400,400,20.26423672847062,0,32,102
400.0,0,9.147368421052633,0.015721564724215202,0.042407763070494806,0.07762556552002128,0,0.1,5,61,332,0.9325,0.9957799184379511,"{'seed': 13, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,98,0.4,438.85,34.240246555014764,20,2,0.6896687512117499,20,400,400,20.26423672846762,0,21,138
400.0,0,8.326315789473682,0.013751487479532339,0.029958722806814487,0.0741408627236354,0,0.1,5,58,-1,0.8925,0.9973515249229422,"{'seed': 14, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,32,77,0.4,436.05,36.17092225480565,20,2,0.728556517300975,20,400,400,20.26423672846832,0,20,82
400.0,0,9.2,0.016554854996046534,0.041526822802036484,0.08952966302442852,0,0.1,5,63,260,0.97,0.9946520952130407,"{'seed': 15, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,89,0.4,438.2,33.42362208862186,20,2,0.6732202605432589,20,400,400,20.264236728468354,0,18,98
400.0,0,9.852631578947369,0.0160142523571225,0.038311345099024896,0.07919679492051457,0,0.1,5,52,240,0.9725,0.9957743805169846,"{'seed': 16, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,97,0.4,436.45,33.95341267476072,20,2,0.6838913289119464,20,400,400,20.26423672846564,0,21,144
400.0,0,7.310526315789472,0.012495113790411105,0.029915802734363544,0.06964811527642845,0,0.1,5,59,304,0.915,0.9980302497786115,"{'seed': 17, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,77,0.4,440.4,37.40216847014331,20,2,0.7533563398840959,20,400,400,20.264236728467843,0,14,83
400.0,0,7.821052631578948,0.010180709455612785,0.03275123530498105,0.0668802182902794,0,0.1,5,52,268,0.925,0.9981036107830754,"{'seed': 18, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,31,74,0.4,435.7,39.67028471824524,20,2,0.7990408503013454,20,400,400,20.264236728467683,0,15,107
400.0,0,7.610526315789473,0.015966047828194628,0.04195643255857779,0.08662166772432815,0,0.1,5,47,304,0.93,0.9950776023918754,"{'seed': 19, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,46,107,0.4,435.4,34.000653113112364,20,2,0.6848428481736789,20,400,400,20.264236728466567,0,29,151
400.0,0,9.105263157894736,0.016440457686154347,0.04548847936400889,0.08192733500397367,0,0.1,5,40,292,0.955,0.9968627588110927,"{'seed': 20, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,48,102,0.4,435.25,33.535731452321556,20,2,0.6754783729296633,20,400,400,20.264236728470543,0,27,98
400.0,0,8.0,0.015952099093046346,0.04341387891665892,0.09821572187354298,0,0.1,5,63,203,0.9925,0.9996932227581681,"{'seed': 21, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,100,0.4,439.0,34.014322873558584,20,2,0.6851181851693032,20,400,400,20.264236728466962,0,18,145
400.0,0,8.878947368421052,0.017061197100494835,0.050460544260196395,0.10676241614609036,0,0.1,5,44,283,0.9625,0.9969582949514562,"{'seed': 22, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,112,0.4,433.8,32.92740682626958,20,2,0.6632254680182675,20,400,400,20.264236728471236,0,34,145
400.0,0,9.631578947368421,0.01765968807706307,0.03638168342483415,0.11424340365481427,0,0.1,5,46,233,0.9525,0.9930166846616605,"{'seed': 23, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,58,133,0.4,434.45,32.340885669219375,20,2,0.6514117296654759,20,400,400,20.2642367284658,0,59,176
400.0,0,8.557894736842105,0.016847713566039153,0.04416743404862665,0.0906321737550912,0,0.1,5,56,316,0.9175,0.9872336747718442,"{'seed': 24, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,52,124,0.4,437.95,33.136620690029346,20,2,0.6674394640806692,20,400,400,20.264236728468475,0,41,180
400.0,0,9.005263157894737,0.013272082287995403,0.03883264029281724,0.08876864272826697,0,0.1,5,45,275,0.94,0.9942528737995631,"{'seed': 25, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,44,95,0.4,438.5,36.640739342514124,20,2,0.7380195964775825,20,400,400,20.264236728469232,0,28,88
400.0,0,10.031578947368422,0.015905983144464432,0.04679876236573494,0.09939868481183145,0,0.1,5,47,311,0.9575,0.9988443139754419,"{'seed': 26, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,96,0.4,435.45,34.059516503168595,20,2,0.6860284775074699,20,400,400,20.264236728466813,0,28,110
400.0,0,8.73684210526316,0.013304428794038328,0.038412298326353504,0.08708673032733381,0,0.1,5,48,316,0.95,0.9985169494349214,"{'seed': 27, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,91,0.4,438.55,36.60903976658503,20,2,0.737381102040743,20,400,400,20.264236728466354,0,23,80
400.0,0,7.673684210526315,0.015906764605570473,0.050032861044163005,0.08448447814577671,0,0.1,5,43,260,0.9425,0.99750529947732,"{'seed': 28, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,91,0.4,435.2,34.05875067128409,20,2,0.6860130520835238,20,400,400,20.26423672846661,0,24,106
400.0,0,9.978947368421052,0.01607880642011245,0.040319639485858025,0.0945818636523915,0,0.1,5,74,296,0.95,0.9950928894320655,"{'seed': 29, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,91,0.4,439.6,33.890149693034225,20,2,0.682617082783582,20,400,400,20.264236728467125,0,17,86
400.0,0,10.099999999999998,0.01720808356859442,0.0285415783246096,0.0899222281370936,0,0.1,5,51,313,0.965,0.9966113399571559,"{'seed': 30, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,95,0.4,434.55,32.78345808752506,20,2,0.6603260453541885,20,400,400,20.26423672846842,0,15,102
400.0,0,8.368421052631579,0.016168424045474392,0.050250624661471475,0.10149839829304796,0,0.1,5,59,287,0.955,0.9982910393349304,"{'seed': 31, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,49,112,0.4,434.95,33.80232442018613,20,2,0.6808481017642497,20,400,400,20.26423672846983,0,29,151
400.0,0,10.205263157894738,0.015277815721818183,0.033551322030220695,0.08417913231264555,0,0.1,5,45,287,0.9475,0.9938067710689188,"{'seed': 32, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,80,0.4,434.4,34.67512057736576,20,2,0.6984280054258347,20,400,400,20.264236728468404,0,16,75
400.0,0,9.936842105263159,0.015280644216047318,0.04079641088217485,0.07497382964120583,0,0.1,5,60,263,0.945,0.9969025603470112,"{'seed': 33, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,89,0.4,438.75,34.67234865301917,20,2,0.6983721731876376,20,400,400,20.264236728467562,0,19,102
400.0,0,9.826315789473684,0.015231837207828567,0.035344814468010397,0.08205680858428573,0,0.1,5,51,350,0.9175,0.9953440210007817,"{'seed': 34, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,95,0.4,434.45,34.72017952107326,20,2,0.6993355849138757,20,400,400,20.26423672846747,0,26,106
400.0,0,7.531578947368421,0.013437274401348242,0.04357688010109629,0.08909663440021587,0,0.1,5,65,353,0.9325,0.9967432097516841,"{'seed': 35, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,98,0.4,435.9,36.4788510714201,20,2,0.7347588348595945,20,400,400,20.264236728465907,0,16,111
400.0,0,9.194736842105264,0.015535866122187336,0.03137502501694829,0.07687309736988435,0,0.1,5,69,289,0.955,0.9967884218880487,"{'seed': 36, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,31,86,0.4,436.4,34.4222311850057,20,2,0.6933342946914728,20,400,400,20.26423672846909,0,16,107
400.0,0,8.526315789473685,0.0147320490701637,0.0377988201022714,0.07857071583366537,0,0.1,5,63,322,0.94,0.997238757678635,"{'seed': 37, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,86,0.4,437.65,35.20997189598648,20,2,0.7092010073201043,20,400,400,20.264236728468134,0,16,102
400.0,0,8.921052631578947,0.013636205536981963,0.03692108306203631,0.08602887683219308,0,0.1,5,61,354,0.9325,0.9968274230619821,"{'seed': 38, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,90,0.4,435.45,36.28389855850388,20,2,0.7308320916360915,20,400,400,20.264236728467857,0,21,101
400.0,0,6.105263157894737,0.013177930805738019,0.05497211560927625,0.08885595296898965,0,0.1,5,48,267,0.94,0.9956105154128299,"{'seed': 39, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,50,104,0.4,437.2,36.73300779511774,20,2,0.7398780722448507,20,400,400,20.264236728465733,0,29,116
400.0,0,8.126315789473685,0.012940659711109375,0.03799479432330942,0.08072020322362711,0,0.1,5,45,276,0.9475,0.9985607113723916,"{'seed': 0, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,45,93,0.5,436.45,36.96553346785632,20,2,0.7445616159244604,20,400,400,20.264236728466763,0,27,117
400.0,0,7.847368421052633,0.01605684996367611,0.05230985227041921,0.128499826850621,0,0.1,5,44,220,0.995,0.9974383831137354,"{'seed': 1, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,102,0.5,434.65,33.91166702034083,20,2,0.6830504858617283,20,400,400,20.26423672846671,0,26,118
400.0,0,9.842105263157894,0.013473625961253732,0.03776767033651293,0.06363587074058943,0,0.1,5,52,-1,0.8775,0.9912271081911282,"{'seed': 2, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,34,82,0.5,436.95,36.44322654271911,20,2,0.734041283828369,20,400,400,20.264236728468497,0,16,98
400.0,0,8.973684210526315,0.014457324290901097,0.03878021073166771,0.0727291870818728,0,0.1,5,54,279,0.9425,0.9981143772825786,"{'seed': 3, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,84,0.5,437.9,35.47920217966562,20,2,0.7146238571011114,20,400,400,20.26423672846887,0,25,99
400.0,0,8.678947368421051,0.014992447484825065,0.0322879812788877,0.08275859521389674,0,0.1,5,59,-1,0.89,0.991820642411325,"{'seed': 4, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,34,78,0.5,435.3,34.9547814496144,20,2,0.7040609486413237,20,400,400,20.264236728466514,0,22,86
400.0,0,8.478947368421053,0.01406275263555732,0.04006204597723299,0.08574191829544497,0,0.1,5,53,-1,0.895,0.9959254331708473,"{'seed': 5, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,84,0.5,439.85,35.865882401904706,20,2,0.722412389393375,20,400,400,20.264236728469744,0,17,81
400.0,0,8.078947368421051,0.013872579588278098,0.034309181387947564,0.06872923660785112,0,0.1,5,51,-1,0.8875,0.9970846565483291,"{'seed': 6, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,87,0.5,439.35,36.0522519882345,20,2,0.7261662548821446,20,400,400,20.26423672846818,0,16,103
400.0,0,8.884210526315787,0.01503082526313999,0.036352621111907055,0.07819285938632076,0,0.1,5,67,308,0.925,0.9962415207559628,"{'seed': 7, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,87,0.5,435.75,34.91717122686333,20,2,0.7033034016617873,20,400,400,20.264236728465537,0,28,116
400.0,0,7.605263157894737,0.00839377738534635,0.031123764771551654,0.059129176092092284,0,0.1,5,45,-1,0.89,0.9991848078434333,"{'seed': 8, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,32,71,0.5,437.05,41.42147814710327,20,2,0.8343134755516335,20,400,400,20.264236728466432,0,18,77
400.0,0,9.157894736842106,0.015116941963423076,0.039844474635767506,0.08368212777930185,0,0.1,5,56,319,0.94,0.9874108384175211,"{'seed': 9, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,86,0.5,434.85,34.83277686059654,20,2,0.7016035261336085,20,400,400,20.264236728469875,0,18,152
400.0,0,9.33157894736842,0.01401879577906363,0.04336625937261764,0.0830808803434209,0,0.1,5,67,302,0.9475,0.9949777981260832,"{'seed': 10, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,94,0.5,437.35,35.90896012126522,20,2,0.7232800629619731,20,400,400,20.26423672846841,0,19,123
400.0,0,8.0,0.014416529859690415,0.03835868718194736,0.07509927152061786,0,0.1,5,56,354,0.915,0.995573848532127,"{'seed': 11, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,97,0.5,435.95,35.51918072224199,20,2,0.7154291068966874,20,400,400,20.264236728464756,0,22,134
400.0,0,8.526315789473685,0.01269699653288297,0.0382117416778407,0.06267386206942276,0,0.1,5,44,304,0.935,0.9993590936915452,"{'seed': 12, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,52,104,0.5,437.2,37.204323382527676,20,2,0.7493713342769217,20,400,400,20.26423672847062,0,34,112
400.0,0,8.410526315789472,0.014156396717123244,0.037201451418009304,0.06373695746261793,0,0.1,5,63,330,0.9325,0.9978578754721198,"{'seed': 13, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,94,0.5,438.85,35.774111201964885,20,2,0.7205639293142279,20,400,400,20.26423672846762,0,25,127
400.0,0,8.621052631578948,0.01338265960159491,0.030350680339582548,0.06478254256788593,0,0.1,5,61,-1,0.8725,0.9955390225055735,"{'seed': 14, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,31,75,0.5,436.05,36.53237357518433,20,2,0.7358368877956463,20,400,400,20.26423672846832,0,20,96
400.0,0,9.173684210526316,0.015515995309281286,0.0391645341296922,0.08092617858293186,0,0.1,5,67,311,0.9225,0.9930898634850829,"{'seed': 15, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,34,88,0.5,438.2,34.44170458165181,20,2,0.6937265288164832,20,400,400,20.264236728468354,0,19,105
400.0,0,8.652631578947368,0.015151336914039866,0.04254899856834126,0.07413884007118063,0,0.1,5,62,267,0.96,0.9984715898982358,"{'seed': 16, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,89,0.5,436.45,34.799069808981734,20,2,0.7009245970215807,20,400,400,20.26423672846564,0,18,144
400.0,0,7.226315789473685,0.011522107108987345,0.03194229498733765,0.058399572759664876,0,0.1,5,60,-1,0.8675,0.9952384165350926,"{'seed': 17, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,31,72,0.5,440.4,38.35571501793858,20,2,0.7725627219346343,20,400,400,20.264236728467843,0,14,64
400.0,0,8.578947368421051,0.009612177656565649,0.0281830207702574,0.061305857593143095,0,0.1,5,52,267,0.9275,0.9991472239685153,"{'seed': 18, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,30,70,0.5,435.7,40.22744588131144,20,2,0.8102632181934148,20,400,400,20.264236728467683,0,11,104
400.0,0,7.842105263157893,0.014968721589877958,0.04346791744395611,0.07587149298415878,0,0.1,5,48,296,0.9175,0.9984778132688039,"{'seed': 19, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,46,102,0.5,435.4,34.9780328266627,20,2,0.704529279035704,20,400,400,20.264236728466567,0,27,168
400.0,0,9.436842105263157,0.01632182274351156,0.04063462369052485,0.08427382292112641,0,0.1,5,41,288,0.94,0.9928517280572182,"{'seed': 20, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,98,0.5,435.25,33.65199369611149,20,2,0.6778201328337233,20,400,400,20.264236728470543,0,23,114
400.0,0,9.394736842105264,0.015567197550663284,0.033207679377780366,0.07826883306587025,0,0.1,5,59,257,0.975,0.9970749799660059,"{'seed': 21, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,99,0.5,439.0,34.391526385094,20,2,0.6927158370826834,20,400,400,20.264236728466962,0,24,147
400.0,0,8.74736842105263,0.015832072042840414,0.04290239816617753,0.08931257566354334,0,0.1,5,44,277,0.965,0.9951446696315027,"{'seed': 22, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,98,0.5,433.8,34.13194938277091,20,2,0.6874874241752936,20,400,400,20.264236728471236,0,25,124
400.0,0,8.836842105263157,0.017214946525106963,0.041772782869302444,0.10457100008349086,0,0.1,5,46,247,0.9575,0.9908282189391658,"{'seed': 23, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,57,130,0.5,434.45,32.77673239013637,20,2,0.6601905760225433,20,400,400,20.2642367284658,0,60,185
400.0,0,7.968421052631578,0.016252860813625578,0.04493756527024069,0.08326879227623357,0,0.1,5,56,343,0.915,0.9931335919969249,"{'seed': 24, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,51,121,0.5,437.95,33.71957638739464,20,2,0.679181386767111,20,400,400,20.264236728468475,0,40,183
400.0,0,8.705263157894738,0.011733617414164241,0.03712970241216556,0.07239074004744175,0,0.1,5,46,291,0.965,0.9978977624645398,"{'seed': 25, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,85,0.5,438.5,38.148434918868666,20,2,0.7683876758569509,20,400,400,20.264236728469232,0,26,85
400.0,0,9.821052631578947,0.015528045530296826,0.04066873395468044,0.08487356436479539,0,0.1,5,50,291,0.96,0.9937811783136843,"{'seed': 26, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,88,0.5,435.45,34.42989536505284,20,2,0.6934886669877218,20,400,400,20.264236728466813,0,29,113
400.0,0,8.647368421052633,0.012369873417827675,0.02901521207238201,0.0650934408105293,0,0.1,5,48,319,0.9475,0.9991153281699011,"{'seed': 27, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,89,0.5,438.55,37.52490403527147,20,2,0.755828485748965,20,400,400,20.264236728466354,0,21,84
400.0,0,8.063157894736843,0.014935328986988324,0.04277734715613319,0.08424525670287837,0,0.1,5,47,-1,0.8975,0.9919606368983593,"{'seed': 28, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,34,84,0.5,435.2,35.01075757749459,20,2,0.7051884225965914,20,400,400,20.26423672846661,0,23,124
400.0,0,9.68421052631579,0.014326646426356116,0.03662219691140156,0.06324915923884512,0,0.1,5,79,-1,0.89,0.9944194562405525,"{'seed': 29, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,82,0.5,439.6,35.60726648691543,20,2,0.7172033347551632,20,400,400,20.264236728467125,0,18,81
400.0,0,9.447368421052634,0.015758805551820233,0.03789358772633365,0.08020517530711731,0,0.1,5,50,352,0.93,0.991845264177124,"{'seed': 30, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,30,87,0.5,434.55,34.203750543963764,20,2,0.6889336467397005,20,400,400,20.26423672846842,0,13,105
400.0,0,9.242105263157894,0.015623988108405252,0.04334942456737265,0.10595174554132793,0,0.1,5,60,300,0.945,0.9949924706645,"{'seed': 31, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,48,110,0.5,434.95,34.33587163851389,20,2,0.691594836405466,20,400,400,20.26423672846983,0,28,149
400.0,0,10.000000000000002,0.01454592932595074,0.03677721982183328,0.06807716985694916,0,0.1,5,51,260,0.96,0.9971221944222082,"{'seed': 32, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,31,76,0.5,434.4,35.392369245315855,20,2,0.7128748638133356,20,400,400,20.264236728468404,0,16,104
400.0,0,9.757894736842108,0.014066216237190687,0.038036050332639286,0.07564468726706505,0,0.1,5,65,397,0.9,0.9958571523004255,"{'seed': 33, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,34,84,0.5,438.75,35.86248807229865,20,2,0.7223440206374965,20,400,400,20.264236728467562,0,19,114
400.0,0,9.242105263157896,0.01408467333353355,0.03900570693517464,0.0681151627527166,0,0.1,5,52,351,0.915,0.9952732205718337,"{'seed': 34, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,87,0.5,434.45,35.84440011788237,20,2,0.7219796921589016,20,400,400,20.26423672846747,0,28,106
400.0,0,7.3578947368421055,0.012798115775762245,0.03942654119644225,0.07618763091559405,0,0.1,5,66,301,0.9325,0.9969584871707686,"{'seed': 35, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,95,0.5,435.9,37.10522652449439,20,2,0.747375320427751,20,400,400,20.264236728465907,0,23,141
400.0,0,8.952631578947367,0.013475108897533476,0.033669577876871505,0.06510082749814286,0,0.1,5,73,-1,0.8625,0.9925405511598553,"{'seed': 36, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,30,76,0.5,436.4,36.441773265166475,20,2,0.7340120118395106,20,400,400,20.26423672846909,0,18,97
400.0,0,7.505263157894737,0.01367353505609434,0.0416972986805663,0.08699214203092233,0,0.1,5,67,368,0.925,0.9991807952770637,"{'seed': 37, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,32,82,0.5,437.65,36.24731562977445,20,2,0.7300952364638511,20,400,400,20.264236728468134,0,16,105
